Province,Date,Weather Code,Max Temp (°C),Min Temp (°C),Max Apparent Temp (°C),Min Apparent Temp (°C),Sunrise,Sunset,Daylight Duration (s),Sunshine Duration (s),UV Index Max,UV Index Clear Sky Max,Precipitation (mm),Rain (mm),Showers (mm),Snowfall (mm),Precipitation Hours,Precipitation Probability Max (%),Max Wind Speed (m/s),Max Wind Gusts (m/s),Dominant Wind Direction (°),Shortwave Radiation Sum (MJ/m²),Reference Evapotranspiration (mm)
Cao Bang,2023-04-05,51,31.7,20.1,36.0,22.6,2023-04-05T05:44,2023-04-05T18:12,44844.45,39960.54,,,0.1,0.1,0.0,0.0,1.0,,9.0,21.6,116,21.21,4.52
Cao Bang,2023-04-06,53,25.1,18.0,27.7,18.4,2023-04-06T05:43,2023-04-06T18:12,44921.65,25111.55,,,1.3,1.3,0.0,0.0,5.0,,11.4,26.6,101,10.95,2.53
Cao Bang,2023-04-07,51,23.5,17.9,24.2,18.5,2023-04-07T05:42,2023-04-07T18:12,44998.29,14526.98,,,0.1,0.1,0.0,0.0,1.0,,7.9,19.1,203,11.07,2.42
Cao Bang,2023-04-08,51,20.8,16.3,21.2,16.8,2023-04-08T05:41,2023-04-08T18:13,45074.33,0.0,,,2.8,2.8,0.0,0.0,12.0,,7.3,16.6,212,6.53,1.52
Cao Bang,2023-04-09,51,20.6,15.8,21.3,16.0,2023-04-09T05:41,2023-04-09T18:13,45150.25,0.0,,,0.2,0.2,0.0,0.0,2.0,,9.0,19.4,138,6.07,1.43
Cao Bang,2023-04-10,51,23.3,16.6,25.4,17.5,2023-04-10T05:40,2023-04-10T18:13,45226.23,1452.87,,,1.4,1.4,0.0,0.0,12.0,,10.2,21.6,95,7.12,1.56
Cao Bang,2023-04-11,53,29.3,19.3,32.2,21.8,2023-04-11T05:39,2023-04-11T18:14,45302.22,30380.45,,,1.0,1.0,0.0,0.0,4.0,,11.6,25.9,110,15.42,3.26
Cao Bang,2023-04-12,61,28.9,21.1,32.4,24.9,2023-04-12T05:38,2023-04-12T18:14,45378.18,19819.68,,,7.4,7.4,0.0,0.0,22.0,,11.3,25.6,138,11.61,2.49
Cao Bang,2023-04-13,53,28.6,21.6,31.2,25.2,2023-04-13T05:37,2023-04-13T18:15,45454.05,19223.25,,,5.5,5.5,0.0,0.0,20.0,,17.3,38.2,131,11.56,2.47
Cao Bang,2023-04-14,61,30.1,22.1,35.5,25.8,2023-04-14T05:36,2023-04-14T18:15,45529.78,23896.03,,,2.7,2.7,0.0,0.0,8.0,,9.2,22.3,120,14.16,3.03
Cao Bang,2023-04-15,63,29.4,19.9,32.6,22.2,2023-04-15T05:35,2023-04-15T18:15,45605.32,29141.32,,,8.3,8.3,0.0,0.0,9.0,,9.4,24.1,288,15.98,3.43
Cao Bang,2023-04-16,3,31.0,17.4,35.5,18.9,2023-04-16T05:34,2023-04-16T18:16,45680.6,40842.52,,,0.0,0.0,0.0,0.0,0.0,,10.1,24.5,134,20.34,4.31
Cao Bang,2023-04-17,53,28.1,18.7,32.2,21.0,2023-04-17T05:34,2023-04-17T18:16,45755.59,6706.9,,,2.0,2.0,0.0,0.0,7.0,,11.6,24.1,132,8.75,2.07
Cao Bang,2023-04-18,51,32.9,22.3,37.7,26.2,2023-04-18T05:33,2023-04-18T18:16,45830.21,35698.23,,,2.4,2.4,0.0,0.0,11.0,,11.6,26.3,139,19.41,4.3
Cao Bang,2023-04-19,53,31.5,23.2,38.1,28.0,2023-04-19T05:32,2023-04-19T18:17,45904.41,35330.3,,,1.5,1.5,0.0,0.0,6.0,,8.9,21.6,208,16.45,3.49
Cao Bang,2023-04-20,51,32.2,23.3,36.7,27.4,2023-04-20T05:31,2023-04-20T18:17,45978.15,35898.21,,,0.3,0.3,0.0,0.0,3.0,,9.9,24.8,136,18.03,3.99
Cao Bang,2023-04-21,51,33.7,23.5,38.7,28.4,2023-04-21T05:30,2023-04-21T18:18,46051.35,35763.65,,,0.5,0.5,0.0,0.0,4.0,,9.4,22.7,160,20.41,4.66
Cao Bang,2023-04-22,51,33.7,23.1,38.4,27.2,2023-04-22T05:29,2023-04-22T18:18,46123.96,37676.6,,,0.1,0.1,0.0,0.0,1.0,,12.0,28.8,134,19.67,4.56
Cao Bang,2023-04-23,51,32.6,22.7,37.6,26.9,2023-04-23T05:29,2023-04-23T18:18,46195.92,37960.31,,,0.2,0.2,0.0,0.0,2.0,,11.9,29.9,151,18.93,4.36
Cao Bang,2023-04-24,63,24.8,20.3,28.8,21.9,2023-04-24T05:28,2023-04-24T18:19,46267.17,4715.46,,,9.7,9.7,0.0,0.0,13.0,,13.0,28.8,135,7.43,1.74
Cao Bang,2023-04-25,61,24.7,17.8,25.8,18.6,2023-04-25T05:27,2023-04-25T18:19,46337.64,26544.71,,,4.6,4.6,0.0,0.0,7.0,,10.4,23.8,290,15.55,3.24
Cao Bang,2023-04-26,3,25.9,17.1,28.6,18.1,2023-04-26T05:26,2023-04-26T18:20,46407.28,37378.15,,,0.0,0.0,0.0,0.0,0.0,,10.8,25.9,160,21.52,4.29
Cao Bang,2023-04-27,51,28.9,15.9,30.2,16.9,2023-04-27T05:26,2023-04-27T18:20,46476.01,38468.8,,,0.1,0.1,0.0,0.0,1.0,,15.4,36.7,146,17.45,3.86
Cao Bang,2023-04-28,63,30.1,21.3,33.4,24.3,2023-04-28T05:25,2023-04-28T18:21,46543.79,30575.38,,,8.5,8.5,0.0,0.0,18.0,,14.2,31.7,139,16.03,3.42
Cao Bang,2023-04-29,65,25.7,18.9,27.7,20.1,2023-04-29T05:24,2023-04-29T18:21,46611.06,13871.12,,,39.4,39.4,0.0,0.0,10.0,,15.3,35.6,359,11.65,2.71
Cao Bang,2023-04-30,3,25.1,16.1,27.3,17.4,2023-04-30T05:23,2023-04-30T18:21,46678.0,35908.51,,,0.0,0.0,0.0,0.0,0.0,,8.2,19.1,228,18.5,3.6
Cao Bang,2023-05-01,3,28.6,17.2,30.6,18.4,2023-05-01T05:23,2023-05-01T18:22,46744.56,38866.48,,,0.0,0.0,0.0,0.0,0.0,,12.3,27.4,134,19.16,4.07
Cao Bang,2023-05-02,51,28.0,18.7,30.5,19.9,2023-05-02T05:22,2023-05-02T18:22,46810.68,21398.92,,,0.6,0.6,0.0,0.0,6.0,,13.7,33.1,145,13.42,3.05
Cao Bang,2023-05-03,51,30.7,22.0,34.5,24.8,2023-05-03T05:21,2023-05-03T18:23,46876.31,26139.82,,,1.4,1.4,0.0,0.0,10.0,,15.5,34.9,142,16.05,3.73
Cao Bang,2023-05-04,53,32.5,23.4,36.2,26.9,2023-05-04T05:21,2023-05-04T18:23,46941.39,34925.54,,,1.0,1.0,0.0,0.0,5.0,,14.8,36.0,147,18.73,4.32
Cao Bang,2023-05-05,2,34.9,21.9,40.3,25.7,2023-05-05T05:20,2023-05-05T18:24,47005.87,43200.0,,,0.0,0.0,0.0,0.0,0.0,,10.1,23.8,125,23.7,5.34
Cao Bang,2023-05-06,2,36.9,22.6,42.7,26.5,2023-05-06T05:20,2023-05-06T18:24,47069.68,43200.0,,,0.0,0.0,0.0,0.0,0.0,,9.1,20.5,123,25.06,5.87
Cao Bang,2023-05-07,51,29.9,24.8,34.5,27.5,2023-05-07T05:19,2023-05-07T18:24,47132.77,8416.34,,,0.4,0.4,0.0,0.0,4.0,,11.2,27.4,97,10.51,2.61
Cao Bang,2023-05-08,53,24.4,21.0,27.5,22.3,2023-05-08T05:18,2023-05-08T18:25,47195.07,0.0,,,4.1,4.1,0.0,0.0,12.0,,8.0,19.8,125,7.92,1.95
Cao Bang,2023-05-09,53,23.5,19.0,26.7,21.3,2023-05-09T05:18,2023-05-09T18:25,47256.54,0.0,,,4.7,4.7,0.0,0.0,16.0,,5.0,14.8,192,6.27,1.39
Cao Bang,2023-05-10,61,30.1,21.4,36.8,24.7,2023-05-10T05:17,2023-05-10T18:26,47317.1,19433.56,,,9.1,9.1,0.0,0.0,18.0,,10.7,29.2,109,13.5,2.84
Cao Bang,2023-05-11,63,28.0,21.2,29.9,23.7,2023-05-11T05:17,2023-05-11T18:26,47376.69,8483.57,,,6.5,6.5,0.0,0.0,10.0,,9.3,23.4,53,11.49,2.63
Cao Bang,2023-05-12,3,28.5,19.6,30.1,21.0,2023-05-12T05:16,2023-05-12T18:27,47435.24,36000.0,,,0.0,0.0,0.0,0.0,0.0,,11.4,26.6,2,17.53,3.9
Cao Bang,2023-05-13,53,25.5,19.8,27.1,21.8,2023-05-13T05:16,2023-05-13T18:27,47492.7,4706.42,,,1.8,1.8,0.0,0.0,8.0,,6.3,15.1,267,8.09,1.82
Cao Bang,2023-05-14,51,24.7,18.8,26.9,21.4,2023-05-14T05:15,2023-05-14T18:28,47548.99,2400.1,,,2.3,2.3,0.0,0.0,10.0,,7.7,18.0,222,9.05,1.95
Cao Bang,2023-05-15,51,29.1,19.0,31.8,21.0,2023-05-15T05:15,2023-05-15T18:28,47604.05,32949.79,,,0.1,0.1,0.0,0.0,1.0,,11.5,25.6,119,16.8,3.59
Cao Bang,2023-05-16,51,31.9,22.1,36.5,25.0,2023-05-16T05:14,2023-05-16T18:29,47657.82,32587.73,,,0.4,0.4,0.0,0.0,3.0,,12.0,30.2,149,20.0,4.43
Cao Bang,2023-05-17,3,34.7,20.6,40.8,23.9,2023-05-17T05:14,2023-05-17T18:29,47710.22,43403.0,,,0.0,0.0,0.0,0.0,0.0,,9.2,21.2,132,26.52,5.88
Cao Bang,2023-05-18,53,33.7,22.5,40.2,26.1,2023-05-18T05:13,2023-05-18T18:29,47761.2,43200.0,,,1.3,1.3,0.0,0.0,2.0,,11.1,24.5,288,24.53,5.3
Cao Bang,2023-05-19,51,32.1,22.8,38.2,27.0,2023-05-19T05:13,2023-05-19T18:30,47811.12,41776.0,,,0.5,0.5,0.0,0.0,2.0,,8.7,25.2,172,19.33,4.21
Cao Bang,2023-05-20,63,33.9,22.9,39.8,27.2,2023-05-20T05:13,2023-05-20T18:30,47860.13,43200.0,,,6.6,6.6,0.0,0.0,4.0,,11.2,28.4,153,22.6,5.02
Cao Bang,2023-05-21,51,35.4,22.9,40.1,27.3,2023-05-21T05:12,2023-05-21T18:31,47908.18,43396.92,,,0.3,0.3,0.0,0.0,2.0,,11.5,26.6,148,24.53,5.72
Cao Bang,2023-05-22,51,36.8,24.0,43.0,29.0,2023-05-22T05:12,2023-05-22T18:31,47955.22,43293.61,,,0.2,0.2,0.0,0.0,2.0,,16.2,34.9,87,24.07,5.63
Cao Bang,2023-05-23,51,28.4,22.6,31.4,26.9,2023-05-23T05:12,2023-05-23T18:32,48001.22,10880.88,,,1.8,1.8,0.0,0.0,7.0,,10.0,24.5,164,11.11,2.62
Cao Bang,2023-05-24,53,27.6,22.3,30.9,26.4,2023-05-24T05:12,2023-05-24T18:32,48046.11,4410.51,,,4.0,4.0,0.0,0.0,13.0,,11.5,27.7,149,11.19,2.53
Cao Bang,2023-05-25,63,31.5,22.1,37.3,26.3,2023-05-25T05:11,2023-05-25T18:33,48089.86,36000.0,,,19.3,19.3,0.0,0.0,18.0,,14.8,37.1,119,19.33,4.09
Cao Bang,2023-05-26,61,30.7,22.8,36.3,27.3,2023-05-26T05:11,2023-05-26T18:33,48132.41,35148.65,,,4.4,4.4,0.0,0.0,13.0,,13.8,33.1,140,18.95,4.1
Cao Bang,2023-05-27,51,31.6,22.9,36.4,26.8,2023-05-27T05:11,2023-05-27T18:34,48173.71,33749.92,,,0.5,0.5,0.0,0.0,4.0,,13.3,35.3,139,18.0,4.08
Cao Bang,2023-05-28,53,32.2,23.6,37.4,27.8,2023-05-28T05:11,2023-05-28T18:34,48213.72,39733.66,,,2.0,2.0,0.0,0.0,10.0,,12.0,28.8,142,22.64,5.02
Cao Bang,2023-05-29,51,33.9,22.3,38.9,26.5,2023-05-29T05:10,2023-05-29T18:35,48252.38,43600.43,,,0.1,0.1,0.0,0.0,1.0,,9.7,24.5,134,21.23,4.81
Cao Bang,2023-05-30,1,34.6,22.8,40.5,27.1,2023-05-30T05:10,2023-05-30T18:35,48289.65,43600.57,,,0.0,0.0,0.0,0.0,0.0,,7.2,18.4,93,24.77,5.44
Cao Bang,2023-05-31,3,36.2,23.1,42.3,27.1,2023-05-31T05:10,2023-05-31T18:35,48325.48,43814.66,,,0.0,0.0,0.0,0.0,0.0,,9.8,19.8,126,26.22,6.06
Cao Bang,2023-06-01,51,37.8,23.6,43.0,27.4,2023-06-01T05:10,2023-06-01T18:36,48359.82,43708.21,,,0.1,0.1,0.0,0.0,1.0,,12.4,24.8,100,24.26,5.9
Cao Bang,2023-06-02,63,36.3,23.1,42.5,27.9,2023-06-02T05:10,2023-06-02T18:36,48392.6,43386.0,,,6.6,6.6,0.0,0.0,6.0,,9.8,25.9,138,23.25,5.55
Cao Bang,2023-06-03,53,35.9,24.3,40.9,29.9,2023-06-03T05:10,2023-06-03T18:37,48423.8,42627.34,,,1.6,1.6,0.0,0.0,5.0,,13.1,41.0,130,23.27,5.31
Cao Bang,2023-06-04,63,30.0,23.7,36.6,28.2,2023-06-04T05:10,2023-06-04T18:37,48453.35,25153.4,,,26.6,26.6,0.0,0.0,20.0,,13.4,29.5,63,14.96,3.1
Cao Bang,2023-06-05,61,32.0,23.1,37.4,28.1,2023-06-05T05:10,2023-06-05T18:38,48481.2,41965.79,,,5.1,5.1,0.0,0.0,11.0,,8.0,23.4,105,20.74,4.33
Cao Bang,2023-06-06,63,30.8,23.1,35.7,27.9,2023-06-06T05:09,2023-06-06T18:38,48507.32,38713.84,,,10.8,10.8,0.0,0.0,13.0,,8.4,23.4,308,18.14,3.8
Cao Bang,2023-06-07,53,32.1,23.1,38.9,26.7,2023-06-07T05:09,2023-06-07T18:38,48531.64,43200.0,,,2.0,2.0,0.0,0.0,9.0,,7.2,19.1,281,22.13,4.61
Cao Bang,2023-06-08,63,30.5,23.5,36.7,28.2,2023-06-08T05:09,2023-06-08T18:39,48554.35,36536.83,,,18.6,18.6,0.0,0.0,12.0,,12.0,32.8,239,18.36,3.67
Cao Bang,2023-06-09,3,34.1,22.9,37.0,25.0,2023-06-09T05:09,2023-06-09T18:39,48575.52,41610.7,,,0.0,0.0,0.0,0.0,0.0,,12.2,30.6,309,19.47,4.6
Cao Bang,2023-06-10,3,35.8,22.4,38.7,25.7,2023-06-10T05:09,2023-06-10T18:39,48595.14,43386.89,,,0.0,0.0,0.0,0.0,0.0,,9.8,23.4,303,25.28,5.76
Cao Bang,2023-06-11,3,35.0,22.2,39.6,24.3,2023-06-11T05:10,2023-06-11T18:40,48613.21,43712.32,,,0.0,0.0,0.0,0.0,0.0,,12.4,31.0,191,26.5,5.99
Cao Bang,2023-06-12,3,35.0,24.2,39.9,28.2,2023-06-12T05:10,2023-06-12T18:40,48629.69,43604.55,,,0.0,0.0,0.0,0.0,0.0,,11.6,29.9,124,25.8,5.85
Cao Bang,2023-06-13,63,28.0,23.3,33.7,28.2,2023-06-13T05:10,2023-06-13T18:40,48644.59,10362.1,,,11.6,11.6,0.0,0.0,17.0,,6.9,16.9,302,11.07,2.33
Cao Bang,2023-06-14,51,31.5,22.9,35.9,27.4,2023-06-14T05:10,2023-06-14T18:41,48657.89,43200.0,,,0.9,0.9,0.0,0.0,5.0,,10.8,28.1,223,22.14,4.69
Cao Bang,2023-06-15,65,31.8,23.4,37.3,27.9,2023-06-15T05:10,2023-06-15T18:41,48669.57,33093.23,,,13.8,13.8,0.0,0.0,8.0,,11.3,26.3,138,19.1,4.04
Cao Bang,2023-06-16,63,30.3,22.7,35.8,26.6,2023-06-16T05:10,2023-06-16T18:41,48679.64,19808.08,,,22.7,22.7,0.0,0.0,17.0,,12.0,31.0,112,14.88,3.1
Cao Bang,2023-06-17,63,32.2,23.4,37.7,28.2,2023-06-17T05:10,2023-06-17T18:42,48688.07,29201.99,,,16.0,16.0,0.0,0.0,18.0,,11.0,28.4,118,17.38,3.86
Cao Bang,2023-06-18,63,29.4,23.2,34.7,27.7,2023-06-18T05:10,2023-06-18T18:42,48694.85,27698.13,,,30.6,30.6,0.0,0.0,16.0,,13.8,34.2,118,14.97,3.13
Cao Bang,2023-06-19,65,28.5,23.7,33.7,28.4,2023-06-19T05:11,2023-06-19T18:42,48699.99,13157.15,,,24.7,24.7,0.0,0.0,18.0,,11.2,27.7,109,13.06,2.72
Cao Bang,2023-06-20,63,30.7,22.7,37.2,27.0,2023-06-20T05:11,2023-06-20T18:42,48703.46,22366.53,,,21.3,21.3,0.0,0.0,19.0,,9.9,23.4,92,15.21,3.21
Cao Bang,2023-06-21,65,32.8,23.0,38.9,27.8,2023-06-21T05:11,2023-06-21T18:43,48705.27,30726.75,,,15.9,15.9,0.0,0.0,13.0,,10.3,25.6,124,19.35,4.14
Cao Bang,2023-06-22,65,27.7,23.2,33.4,28.0,2023-06-22T05:11,2023-06-22T18:43,48705.4,1601.76,,,28.7,28.7,0.0,0.0,18.0,,6.4,21.2,97,10.84,2.24
Cao Bang,2023-06-23,63,28.3,22.9,34.1,27.5,2023-06-23T05:11,2023-06-23T18:43,48703.84,11695.28,,,31.6,31.6,0.0,0.0,20.0,,8.1,22.7,259,12.55,2.57
Cao Bang,2023-06-24,65,25.0,22.7,29.6,27.3,2023-06-24T05:12,2023-06-24T18:43,48700.6,0.0,,,51.3,51.3,0.0,0.0,24.0,,7.7,22.0,238,4.35,0.98
Cao Bang,2023-06-25,63,26.8,22.3,31.1,26.7,2023-06-25T05:12,2023-06-25T18:43,48695.66,25406.24,,,13.0,13.0,0.0,0.0,21.0,,9.4,27.7,233,14.37,2.82
Cao Bang,2023-06-26,65,29.1,22.6,35.1,26.8,2023-06-26T05:12,2023-06-26T18:44,48689.02,32980.19,,,19.5,19.5,0.0,0.0,16.0,,8.6,34.2,176,16.44,3.28
Cao Bang,2023-06-27,61,29.9,22.3,35.4,26.4,2023-06-27T05:12,2023-06-27T18:44,48680.67,22720.41,,,5.3,5.3,0.0,0.0,14.0,,10.5,28.4,112,15.52,3.17
Cao Bang,2023-06-28,51,32.1,23.2,36.5,27.2,2023-06-28T05:13,2023-06-28T18:44,48670.52,39634.51,,,2.5,2.5,0.0,0.0,15.0,,15.5,33.5,139,22.96,4.96
Cao Bang,2023-06-29,53,33.3,23.7,39.5,27.5,2023-06-29T05:13,2023-06-29T18:44,48658.54,39633.54,,,2.2,2.2,0.0,0.0,13.0,,12.5,28.8,135,23.59,5.31
Cao Bang,2023-06-30,53,33.5,24.4,40.1,29.0,2023-06-30T05:13,2023-06-30T18:44,48644.79,36000.0,,,1.5,1.5,0.0,0.0,9.0,,10.8,26.6,125,20.57,4.6
Cao Bang,2023-07-01,61,33.7,24.1,40.2,29.2,2023-07-01T05:14,2023-07-01T18:44,48629.29,39082.52,,,4.2,4.2,0.0,0.0,10.0,,11.8,28.1,122,21.82,4.86
Cao Bang,2023-07-02,63,32.8,24.2,40.0,29.5,2023-07-02T05:14,2023-07-02T18:44,48612.07,43143.76,,,8.9,8.9,0.0,0.0,12.0,,11.8,29.9,115,23.23,4.99
Cao Bang,2023-07-03,63,32.2,24.1,37.6,28.9,2023-07-03T05:14,2023-07-03T18:44,48593.17,37073.78,,,9.4,9.4,0.0,0.0,14.0,,13.0,27.7,118,18.15,3.96
Cao Bang,2023-07-04,63,30.2,23.8,35.8,28.9,2023-07-04T05:15,2023-07-04T18:44,48572.62,34718.18,,,22.9,22.9,0.0,0.0,18.0,,13.5,31.0,106,18.02,3.69
Cao Bang,2023-07-05,53,31.8,22.6,37.6,27.3,2023-07-05T05:15,2023-07-05T18:44,48550.48,43200.0,,,3.2,3.2,0.0,0.0,10.0,,12.7,31.0,128,21.89,4.6
Cao Bang,2023-07-06,53,33.9,24.0,39.1,28.1,2023-07-06T05:15,2023-07-06T18:44,48526.75,39723.62,,,2.1,2.1,0.0,0.0,9.0,,13.4,30.2,141,22.55,5.19
Cao Bang,2023-07-07,61,33.9,24.5,40.0,29.0,2023-07-07T05:16,2023-07-07T18:44,48501.5,39817.25,,,3.0,3.0,0.0,0.0,4.0,,13.0,29.5,137,23.68,5.41
Cao Bang,2023-07-08,61,33.0,25.1,39.5,30.0,2023-07-08T05:16,2023-07-08T18:44,48474.75,42478.16,,,8.3,8.3,0.0,0.0,14.0,,14.0,34.2,123,22.32,4.8
Cao Bang,2023-07-09,63,32.4,22.8,38.2,26.9,2023-07-09T05:17,2023-07-09T18:44,48446.54,42213.53,,,12.6,12.6,0.0,0.0,14.0,,11.7,32.8,124,20.49,4.35
Cao Bang,2023-07-10,53,33.4,22.7,38.6,26.5,2023-07-10T05:17,2023-07-10T18:44,48416.9,40375.39,,,1.5,1.5,0.0,0.0,6.0,,12.0,27.7,129,23.28,5.27
Cao Bang,2023-07-11,55,33.5,23.9,39.7,28.4,2023-07-11T05:17,2023-07-11T18:44,48385.88,41473.37,,,4.1,4.1,0.0,0.0,9.0,,15.5,36.7,121,23.08,5.08
Cao Bang,2023-07-12,51,33.3,24.0,39.0,29.0,2023-07-12T05:18,2023-07-12T18:44,48353.51,39632.23,,,0.6,0.6,0.0,0.0,4.0,,12.4,28.4,128,21.57,4.78
Cao Bang,2023-07-13,53,33.9,23.8,39.9,28.9,2023-07-13T05:18,2023-07-13T18:43,48319.83,41754.79,,,1.3,1.3,0.0,0.0,6.0,,11.5,26.6,117,24.35,5.36
Cao Bang,2023-07-14,63,31.8,23.9,39.4,28.9,2023-07-14T05:19,2023-07-14T18:43,48284.87,43200.0,,,10.5,10.5,0.0,0.0,13.0,,9.3,24.1,80,22.09,4.64
Cao Bang,2023-07-15,63,34.4,23.4,38.8,28.3,2023-07-15T05:19,2023-07-15T18:43,48248.68,39726.74,,,12.5,12.5,0.0,0.0,8.0,,11.4,26.6,321,23.32,5.16
Cao Bang,2023-07-16,61,34.3,24.5,38.1,28.9,2023-07-16T05:19,2023-07-16T18:43,48211.29,43327.61,,,4.9,4.9,0.0,0.0,7.0,,16.5,37.8,340,23.84,5.38
Cao Bang,2023-07-17,3,34.9,23.3,37.5,25.8,2023-07-17T05:20,2023-07-17T18:43,48172.73,43200.0,,,0.0,0.0,0.0,0.0,0.0,,17.6,40.0,354,24.92,6.23
Cao Bang,2023-07-18,63,28.3,21.9,30.2,23.9,2023-07-18T05:20,2023-07-18T18:42,48132.68,0.0,,,51.5,51.5,0.0,0.0,22.0,,21.5,51.5,316,4.11,1.45
Cao Bang,2023-07-19,63,28.8,21.7,33.2,24.6,2023-07-19T05:21,2023-07-19T18:42,48091.04,32041.24,,,18.3,18.3,0.0,0.0,18.0,,13.6,28.8,130,17.89,3.6
Cao Bang,2023-07-20,63,29.2,22.7,34.3,27.5,2023-07-20T05:21,2023-07-20T18:42,48047.88,27042.96,,,6.1,6.1,0.0,0.0,6.0,,12.7,27.7,256,14.6,2.94
Cao Bang,2023-07-21,55,31.2,21.8,37.8,25.9,2023-07-21T05:21,2023-07-21T18:41,48003.25,41045.21,,,1.3,1.3,0.0,0.0,2.0,,12.6,30.6,101,21.83,4.47
Cao Bang,2023-07-22,51,33.2,22.6,40.2,26.6,2023-07-22T05:22,2023-07-22T18:41,47957.22,43200.0,,,0.5,0.5,0.0,0.0,3.0,,8.9,23.0,103,24.07,5.17
Cao Bang,2023-07-23,51,33.1,23.6,39.2,28.4,2023-07-23T05:22,2023-07-23T18:41,47909.86,42591.36,,,0.2,0.2,0.0,0.0,2.0,,10.4,25.9,125,24.53,5.36
Cao Bang,2023-07-24,3,33.2,24.2,39.1,29.6,2023-07-24T05:23,2023-07-24T18:40,47861.22,43336.71,,,0.0,0.0,0.0,0.0,0.0,,9.7,23.0,121,25.52,5.52
Cao Bang,2023-07-25,3,33.5,23.0,39.2,27.4,2023-07-25T05:23,2023-07-25T18:40,47811.36,43419.62,,,0.0,0.0,0.0,0.0,0.0,,9.7,23.0,113,25.48,5.53
Cao Bang,2023-07-26,3,34.6,22.3,41.0,26.5,2023-07-26T05:24,2023-07-26T18:40,47760.36,43258.54,,,0.0,0.0,0.0,0.0,0.0,,7.4,18.0,94,25.7,5.61
Cao Bang,2023-07-27,3,34.0,23.8,40.4,28.4,2023-07-27T05:24,2023-07-27T18:39,47708.27,36253.84,,,0.0,0.0,0.0,0.0,0.0,,8.7,18.0,86,23.49,5.12
Cao Bang,2023-07-28,3,34.5,24.3,40.5,29.1,2023-07-28T05:24,2023-07-28T18:39,47655.14,43200.0,,,0.0,0.0,0.0,0.0,0.0,,7.4,18.0,299,23.79,5.25
Cao Bang,2023-07-29,63,34.2,23.3,42.1,28.1,2023-07-29T05:25,2023-07-29T18:38,47601.04,43200.0,,,9.5,9.5,0.0,0.0,11.0,,11.0,25.9,357,22.46,4.79
Cao Bang,2023-07-30,63,32.6,23.5,39.4,28.6,2023-07-30T05:25,2023-07-30T18:38,47546.02,43200.0,,,7.0,7.0,0.0,0.0,10.0,,11.8,26.3,130,24.44,5.19
Cao Bang,2023-07-31,63,30.6,23.6,36.6,28.6,2023-07-31T05:26,2023-07-31T18:37,47490.15,32703.27,,,10.3,10.3,0.0,0.0,18.0,,11.6,26.3,127,19.16,3.99
Cao Bang,2023-08-01,63,30.3,23.7,36.8,29.0,2023-08-01T05:26,2023-08-01T18:37,47433.47,23118.3,,,14.6,14.6,0.0,0.0,13.0,,11.6,29.9,65,16.63,3.38
Cao Bang,2023-08-02,65,29.8,23.9,35.4,29.2,2023-08-02T05:27,2023-08-02T18:36,47376.05,33551.2,,,14.4,14.4,0.0,0.0,14.0,,7.5,20.5,230,17.29,3.52
Cao Bang,2023-08-03,65,30.4,23.6,36.7,28.8,2023-08-03T05:27,2023-08-03T18:36,47317.95,30884.18,,,20.3,20.3,0.0,0.0,17.0,,9.0,21.6,260,14.88,3.07
Cao Bang,2023-08-04,65,28.5,23.7,34.6,28.0,2023-08-04T05:27,2023-08-04T18:35,47259.2,9451.89,,,36.5,36.5,0.0,0.0,16.0,,9.7,29.5,284,11.15,2.25
Cao Bang,2023-08-05,63,28.0,23.2,35.0,28.0,2023-08-05T05:28,2023-08-05T18:34,47199.88,22678.06,,,21.2,21.2,0.0,0.0,19.0,,6.9,23.0,226,14.4,2.86
Cao Bang,2023-08-06,61,27.7,23.0,33.3,27.9,2023-08-06T05:28,2023-08-06T18:34,47140.0,17697.51,,,6.8,6.8,0.0,0.0,16.0,,5.7,19.1,111,12.3,2.47
Cao Bang,2023-08-07,63,27.8,23.0,33.9,28.1,2023-08-07T05:29,2023-08-07T18:33,47079.17,15326.01,,,14.9,14.9,0.0,0.0,22.0,,6.5,18.4,162,12.83,2.6
Cao Bang,2023-08-08,63,29.9,22.3,36.7,26.9,2023-08-08T05:29,2023-08-08T18:33,47017.22,34472.95,,,16.6,16.6,0.0,0.0,16.0,,8.4,22.3,199,18.5,3.75
Cao Bang,2023-08-09,63,30.2,23.4,37.3,28.6,2023-08-09T05:29,2023-08-09T18:32,46954.22,39019.33,,,6.2,6.2,0.0,0.0,10.0,,7.2,22.3,307,19.6,3.99
Cao Bang,2023-08-10,63,30.2,23.3,36.3,28.1,2023-08-10T05:30,2023-08-10T18:31,46890.23,37011.74,,,17.7,17.7,0.0,0.0,13.0,,7.3,21.2,295,16.66,3.37
Cao Bang,2023-08-11,63,29.7,22.9,37.4,27.7,2023-08-11T05:30,2023-08-11T18:31,46825.32,41291.05,,,12.8,12.8,0.0,0.0,15.0,,10.0,25.6,37,19.96,4.02
Cao Bang,2023-08-12,63,31.4,22.9,39.5,27.2,2023-08-12T05:31,2023-08-12T18:30,46759.55,43200.0,,,8.2,8.2,0.0,0.0,7.0,,11.9,34.6,48,21.8,4.36
Cao Bang,2023-08-13,63,32.5,23.2,40.8,27.7,2023-08-13T05:31,2023-08-13T18:29,46692.98,37207.83,,,4.5,4.5,0.0,0.0,8.0,,12.3,25.9,45,23.16,4.82
