Province,Date,Weather Code,Max Temp (°C),Min Temp (°C),Max Apparent Temp (°C),Min Apparent Temp (°C),Sunrise,Sunset,Daylight Duration (s),Sunshine Duration (s),UV Index Max,UV Index Clear Sky Max,Precipitation (mm),Rain (mm),Showers (mm),Snowfall (mm),Precipitation Hours,Precipitation Probability Max (%),Max Wind Speed (m/s),Max Wind Gusts (m/s),Dominant Wind Direction (°),Shortwave Radiation Sum (MJ/m²),Reference Evapotranspiration (mm)
Cao Bang,2021-03-09,61,24.5,18.5,25.8,20.5,2021-03-09T06:09,2021-03-09T18:02,42744.65,16425.55,,,9.3,9.3,0.0,0.0,19.0,,13.7,33.5,135,9.46,1.88
Cao Bang,2021-03-10,61,23.9,18.5,26.0,20.0,2021-03-10T06:09,2021-03-10T18:02,42822.54,30748.55,,,5.7,5.7,0.0,0.0,23.0,,13.1,40.0,141,11.91,2.29
Cao Bang,2021-03-11,53,23.8,18.1,25.9,20.1,2021-03-11T06:08,2021-03-11T18:03,42900.91,7143.34,,,4.6,4.6,0.0,0.0,22.0,,9.7,24.5,124,7.86,1.61
Cao Bang,2021-03-12,55,24.3,17.9,26.0,19.6,2021-03-12T06:07,2021-03-12T18:03,42979.7,17907.03,,,5.4,5.4,0.0,0.0,19.0,,10.1,25.2,132,9.63,1.96
Cao Bang,2021-03-13,53,24.5,18.2,26.5,19.9,2021-03-13T06:06,2021-03-13T18:03,43058.85,14586.46,,,3.0,3.0,0.0,0.0,10.0,,8.9,20.9,135,9.06,1.87
Cao Bang,2021-03-14,51,25.6,17.2,26.2,18.9,2021-03-14T06:05,2021-03-14T18:04,43138.32,20994.91,,,0.6,0.6,0.0,0.0,5.0,,12.4,29.9,138,12.72,2.7
Cao Bang,2021-03-15,51,25.4,18.9,27.0,20.3,2021-03-15T06:04,2021-03-15T18:04,43218.05,9569.85,,,1.8,1.8,0.0,0.0,12.0,,11.8,28.4,137,9.16,2.1
Cao Bang,2021-03-16,51,26.4,19.4,28.2,21.2,2021-03-16T06:03,2021-03-16T18:05,43297.98,5438.01,,,2.7,2.7,0.0,0.0,15.0,,12.7,29.5,140,9.19,2.15
Cao Bang,2021-03-17,51,27.3,19.5,29.2,21.7,2021-03-17T06:02,2021-03-17T18:05,43378.07,16899.25,,,1.4,1.4,0.0,0.0,10.0,,12.9,29.5,141,10.75,2.44
Cao Bang,2021-03-18,51,28.1,20.4,30.0,22.5,2021-03-18T06:01,2021-03-18T18:05,43458.25,24615.87,,,0.2,0.2,0.0,0.0,2.0,,14.8,33.5,134,12.77,2.88
Cao Bang,2021-03-19,3,29.0,21.0,31.1,23.1,2021-03-19T06:00,2021-03-19T18:06,43538.48,31379.67,,,0.0,0.0,0.0,0.0,0.0,,15.1,33.8,140,13.69,3.08
Cao Bang,2021-03-20,51,27.2,21.1,30.4,23.7,2021-03-20T05:59,2021-03-20T18:06,43618.71,16004.84,,,2.5,2.5,0.0,0.0,15.0,,11.0,26.6,125,10.78,2.38
Cao Bang,2021-03-21,53,21.3,14.7,24.0,12.1,2021-03-21T05:58,2021-03-21T18:06,43698.87,13787.04,,,3.9,3.9,0.0,0.0,9.0,,13.0,34.6,2,8.54,2.27
Cao Bang,2021-03-22,3,19.3,12.8,18.2,10.4,2021-03-22T05:57,2021-03-22T18:07,43778.92,28767.0,,,0.0,0.0,0.0,0.0,0.0,,10.2,27.4,8,15.81,3.14
Cao Bang,2021-03-23,3,20.8,9.4,21.7,8.1,2021-03-23T05:56,2021-03-23T18:07,43858.8,39827.92,,,0.0,0.0,0.0,0.0,0.0,,6.0,16.2,235,20.66,3.58
Cao Bang,2021-03-24,51,24.7,11.5,25.0,10.7,2021-03-24T05:55,2021-03-24T18:07,43938.47,31321.1,,,0.1,0.1,0.0,0.0,1.0,,12.0,27.0,126,16.96,3.32
Cao Bang,2021-03-25,53,22.1,16.2,23.8,17.7,2021-03-25T05:54,2021-03-25T18:08,44017.85,0.0,,,5.7,5.7,0.0,0.0,24.0,,8.7,20.2,107,5.28,1.2
Cao Bang,2021-03-26,53,26.1,18.2,27.6,20.1,2021-03-26T05:53,2021-03-26T18:08,44096.91,4968.94,,,3.7,3.7,0.0,0.0,16.0,,13.0,31.3,133,8.5,1.96
Cao Bang,2021-03-27,53,26.0,20.0,28.8,22.6,2021-03-27T05:52,2021-03-27T18:09,44175.59,7927.86,,,3.2,3.2,0.0,0.0,19.0,,12.5,28.8,125,7.95,1.79
Cao Bang,2021-03-28,51,28.8,20.3,32.1,23.5,2021-03-28T05:51,2021-03-28T18:09,44253.82,24717.4,,,2.0,2.0,0.0,0.0,14.0,,15.3,34.9,130,13.49,2.9
Cao Bang,2021-03-29,51,31.7,21.6,36.1,24.2,2021-03-29T05:50,2021-03-29T18:09,44331.58,32834.38,,,0.5,0.5,0.0,0.0,5.0,,10.6,25.9,130,18.5,4.07
Cao Bang,2021-03-30,3,30.4,21.2,34.6,24.6,2021-03-30T05:50,2021-03-30T18:10,44409.34,20271.74,,,0.0,0.0,0.0,0.0,0.0,,9.3,23.4,112,12.25,2.73
Cao Bang,2021-03-31,3,33.3,17.9,37.9,20.0,2021-03-31T05:49,2021-03-31T18:10,44487.3,41637.26,,,0.0,0.0,0.0,0.0,0.0,,11.7,28.8,117,21.92,4.76
Cao Bang,2021-04-01,3,32.8,21.0,37.7,24.7,2021-04-01T05:48,2021-04-01T18:10,44565.41,35685.4,,,0.0,0.0,0.0,0.0,0.0,,10.8,25.6,133,19.39,4.32
Cao Bang,2021-04-02,51,31.4,21.3,34.8,25.1,2021-04-02T05:47,2021-04-02T18:11,44643.61,28746.13,,,0.5,0.5,0.0,0.0,4.0,,12.0,30.6,137,14.7,3.48
Cao Bang,2021-04-03,61,28.7,22.7,32.9,26.5,2021-04-03T05:46,2021-04-03T18:11,44721.87,30218.15,,,6.8,6.8,0.0,0.0,17.0,,10.0,25.9,126,13.54,2.82
Cao Bang,2021-04-04,61,23.2,18.6,26.8,20.9,2021-04-04T05:45,2021-04-04T18:11,44800.12,513.38,,,13.0,13.0,0.0,0.0,24.0,,8.0,19.4,137,5.37,1.28
Cao Bang,2021-04-05,53,20.8,17.0,22.6,18.5,2021-04-05T05:44,2021-04-05T18:12,44878.33,0.0,,,6.4,6.4,0.0,0.0,19.0,,7.4,19.1,189,6.07,1.28
Cao Bang,2021-04-06,51,22.0,17.4,24.0,19.3,2021-04-06T05:43,2021-04-06T18:12,44956.42,0.0,,,3.0,3.0,0.0,0.0,17.0,,7.8,19.1,177,5.84,1.3
Cao Bang,2021-04-07,53,25.6,19.1,28.1,21.4,2021-04-07T05:42,2021-04-07T18:13,45034.36,19459.97,,,5.8,5.8,0.0,0.0,18.0,,9.8,25.6,116,9.76,1.97
Cao Bang,2021-04-08,63,23.7,18.1,25.1,19.5,2021-04-08T05:41,2021-04-08T18:13,45112.09,11810.93,,,22.3,22.3,0.0,0.0,15.0,,9.1,23.0,76,9.4,1.95
Cao Bang,2021-04-09,63,19.7,15.8,20.2,17.0,2021-04-09T05:40,2021-04-09T18:13,45189.56,1685.46,,,8.3,8.3,0.0,0.0,19.0,,7.6,19.4,193,6.76,1.45
Cao Bang,2021-04-10,53,19.6,15.4,21.1,16.6,2021-04-10T05:39,2021-04-10T18:14,45266.71,0.0,,,5.4,5.4,0.0,0.0,21.0,,5.1,14.8,182,5.79,1.21
Cao Bang,2021-04-11,53,24.8,17.3,28.8,19.3,2021-04-11T05:38,2021-04-11T18:14,45343.49,7189.29,,,5.9,5.9,0.0,0.0,18.0,,10.9,24.1,98,7.19,1.48
Cao Bang,2021-04-12,51,27.2,20.2,30.1,22.6,2021-04-12T05:37,2021-04-12T18:14,45419.84,12098.94,,,1.2,1.2,0.0,0.0,8.0,,12.1,27.7,126,9.99,2.26
Cao Bang,2021-04-13,53,27.1,20.5,30.0,23.4,2021-04-13T05:36,2021-04-13T18:15,45495.7,18347.42,,,3.6,3.6,0.0,0.0,15.0,,10.5,24.8,128,10.36,2.28
Cao Bang,2021-04-14,53,26.1,20.9,30.1,23.3,2021-04-14T05:36,2021-04-14T18:15,45571.02,6156.99,,,3.5,3.5,0.0,0.0,17.0,,9.1,20.9,109,7.95,1.75
Cao Bang,2021-04-15,65,23.4,21.2,27.5,24.4,2021-04-15T05:35,2021-04-15T18:15,45645.75,1181.88,,,35.4,35.4,0.0,0.0,22.0,,9.3,31.0,105,6.08,1.19
Cao Bang,2021-04-16,65,25.4,20.5,28.9,23.7,2021-04-16T05:34,2021-04-16T18:16,45719.81,15587.49,,,52.5,52.5,0.0,0.0,24.0,,8.7,20.9,132,10.18,2.08
Cao Bang,2021-04-17,63,21.2,18.8,24.1,21.6,2021-04-17T05:33,2021-04-17T18:16,45793.16,0.0,,,23.8,23.8,0.0,0.0,24.0,,5.5,13.7,232,4.74,1.0
Cao Bang,2021-04-18,55,20.0,18.0,22.5,20.2,2021-04-18T05:32,2021-04-18T18:17,45865.73,0.0,,,8.1,8.1,0.0,0.0,23.0,,5.6,22.0,215,5.05,1.04
Cao Bang,2021-04-19,61,25.1,18.3,28.5,20.9,2021-04-19T05:31,2021-04-19T18:17,45938.0,15834.06,,,9.0,9.0,0.0,0.0,13.0,,11.2,27.4,129,10.91,2.15
Cao Bang,2021-04-20,53,28.5,21.0,33.0,24.3,2021-04-20T05:31,2021-04-20T18:17,46010.16,25879.3,,,6.8,6.8,0.0,0.0,19.0,,11.5,32.8,124,13.42,2.74
Cao Bang,2021-04-21,61,28.8,21.7,33.7,25.7,2021-04-21T05:30,2021-04-21T18:18,46082.13,33051.77,,,9.9,9.9,0.0,0.0,21.0,,12.1,28.1,128,14.8,2.96
Cao Bang,2021-04-22,51,30.5,22.7,35.2,26.5,2021-04-22T05:29,2021-04-22T18:18,46153.89,34149.32,,,1.4,1.4,0.0,0.0,12.0,,10.0,24.8,125,18.69,4.03
Cao Bang,2021-04-23,53,30.3,22.8,34.2,26.3,2021-04-23T05:28,2021-04-23T18:19,46225.36,35957.1,,,3.9,3.9,0.0,0.0,19.0,,14.9,34.6,142,17.43,3.78
Cao Bang,2021-04-24,53,31.6,22.9,36.7,26.8,2021-04-24T05:27,2021-04-24T18:19,46296.5,35143.16,,,4.2,4.2,0.0,0.0,17.0,,12.4,29.5,126,17.6,3.81
Cao Bang,2021-04-25,63,25.9,22.7,31.6,27.3,2021-04-25T05:27,2021-04-25T18:19,46367.25,7284.41,,,25.8,25.8,0.0,0.0,23.0,,8.8,22.0,122,8.15,1.72
Cao Bang,2021-04-26,63,22.7,18.6,27.3,20.2,2021-04-26T05:26,2021-04-26T18:20,46437.55,0.0,,,35.8,35.8,0.0,0.0,16.0,,7.4,20.2,209,5.21,1.15
Cao Bang,2021-04-27,53,22.1,18.2,24.3,19.7,2021-04-27T05:25,2021-04-27T18:20,46507.35,2943.65,,,4.6,4.6,0.0,0.0,18.0,,8.3,20.9,207,7.56,1.56
Cao Bang,2021-04-28,53,23.1,18.4,25.9,20.7,2021-04-28T05:24,2021-04-28T18:21,46576.59,7794.94,,,4.2,4.2,0.0,0.0,16.0,,8.9,28.8,244,9.0,1.82
Cao Bang,2021-04-29,3,26.7,17.6,30.1,18.9,2021-04-29T05:24,2021-04-29T18:21,46645.21,43158.36,,,0.0,0.0,0.0,0.0,0.0,,6.6,16.2,251,24.08,4.64
Cao Bang,2021-04-30,3,28.6,18.4,32.0,19.3,2021-04-30T05:23,2021-04-30T18:22,46713.14,37019.77,,,0.0,0.0,0.0,0.0,0.0,,10.1,25.2,100,20.57,4.18
Cao Bang,2021-05-01,51,28.4,19.3,32.7,21.4,2021-05-01T05:22,2021-05-01T18:22,46780.33,37947.07,,,0.2,0.2,0.0,0.0,1.0,,13.0,29.9,88,17.7,3.59
Cao Bang,2021-05-02,63,27.9,21.6,32.2,25.6,2021-05-02T05:22,2021-05-02T18:22,46846.71,31316.34,,,9.1,9.1,0.0,0.0,14.0,,13.1,31.7,126,16.55,3.31
Cao Bang,2021-05-03,63,28.2,22.3,33.6,26.0,2021-05-03T05:21,2021-05-03T18:23,46912.23,28907.09,,,9.6,9.6,0.0,0.0,19.0,,13.5,34.9,137,15.05,3.03
Cao Bang,2021-05-04,65,31.5,22.5,37.7,26.9,2021-05-04T05:20,2021-05-04T18:23,46976.8,37633.77,,,26.9,26.9,0.0,0.0,17.0,,9.7,23.4,99,20.62,4.34
Cao Bang,2021-05-05,65,25.4,20.2,28.6,22.9,2021-05-05T05:20,2021-05-05T18:24,47040.38,18079.15,,,54.2,54.2,0.0,0.0,16.0,,11.9,27.4,182,9.87,2.03
Cao Bang,2021-05-06,51,29.6,20.0,32.1,22.7,2021-05-06T05:19,2021-05-06T18:24,47102.89,20608.44,,,0.8,0.8,0.0,0.0,7.0,,11.9,28.8,134,13.4,2.95
Cao Bang,2021-05-07,53,29.7,21.4,34.5,24.9,2021-05-07T05:19,2021-05-07T18:25,47164.28,27148.66,,,2.2,2.2,0.0,0.0,10.0,,9.2,25.9,116,16.28,3.47
Cao Bang,2021-05-08,51,30.7,22.2,36.9,26.5,2021-05-08T05:18,2021-05-08T18:25,47224.46,37229.52,,,0.2,0.2,0.0,0.0,2.0,,8.6,29.2,108,18.64,3.92
Cao Bang,2021-05-09,51,30.8,23.1,35.9,27.5,2021-05-09T05:17,2021-05-09T18:26,47283.87,34386.27,,,0.4,0.4,0.0,0.0,3.0,,10.3,30.6,125,18.13,3.96
Cao Bang,2021-05-10,51,31.4,23.9,36.2,28.1,2021-05-10T05:17,2021-05-10T18:26,47342.67,39600.0,,,1.1,1.1,0.0,0.0,9.0,,12.2,42.5,140,21.25,4.65
Cao Bang,2021-05-11,3,33.3,24.3,38.9,28.6,2021-05-11T05:16,2021-05-11T18:26,47400.81,39623.32,,,0.0,0.0,0.0,0.0,0.0,,10.9,28.4,136,23.05,5.15
Cao Bang,2021-05-12,63,31.0,22.3,36.5,25.6,2021-05-12T05:16,2021-05-12T18:27,47458.23,32037.56,,,14.7,14.7,0.0,0.0,11.0,,12.3,36.4,119,16.51,3.57
Cao Bang,2021-05-13,63,29.7,22.2,34.4,25.9,2021-05-13T05:15,2021-05-13T18:27,47514.89,31079.72,,,7.7,7.7,0.0,0.0,10.0,,13.0,34.9,124,17.1,3.58
Cao Bang,2021-05-14,61,29.7,23.9,34.7,28.2,2021-05-14T05:15,2021-05-14T18:28,47570.72,39456.73,,,6.9,6.9,0.0,0.0,18.0,,16.4,42.5,143,19.48,3.99
Cao Bang,2021-05-15,61,30.7,23.7,37.2,28.4,2021-05-15T05:15,2021-05-15T18:28,47625.67,34171.6,,,7.1,7.1,0.0,0.0,16.0,,11.5,38.2,132,17.46,3.64
Cao Bang,2021-05-16,51,33.0,25.3,40.0,30.2,2021-05-16T05:14,2021-05-16T18:29,47679.68,39600.0,,,2.0,2.0,0.0,0.0,14.0,,9.7,27.4,135,21.67,4.79
Cao Bang,2021-05-17,55,30.5,24.0,37.4,28.7,2021-05-17T05:14,2021-05-17T18:29,47732.7,31881.58,,,8.3,8.3,0.0,0.0,23.0,,10.1,33.5,107,16.5,3.48
Cao Bang,2021-05-18,63,29.7,23.1,34.6,27.7,2021-05-18T05:13,2021-05-18T18:30,47784.67,24890.61,,,26.5,26.5,0.0,0.0,22.0,,11.8,31.7,116,10.82,2.26
Cao Bang,2021-05-19,65,32.9,23.5,38.6,28.4,2021-05-19T05:13,2021-05-19T18:30,47835.54,36774.64,,,27.9,27.9,0.0,0.0,16.0,,11.4,32.8,131,18.88,4.16
Cao Bang,2021-05-20,63,29.7,23.3,35.5,28.1,2021-05-20T05:13,2021-05-20T18:31,47885.23,28588.32,,,28.3,28.3,0.0,0.0,21.0,,9.9,33.5,138,15.83,3.29
Cao Bang,2021-05-21,61,32.6,23.0,37.9,27.7,2021-05-21T05:12,2021-05-21T18:31,47933.69,31343.66,,,12.3,12.3,0.0,0.0,17.0,,12.4,40.0,122,16.62,3.64
Cao Bang,2021-05-22,61,33.3,25.3,39.0,29.9,2021-05-22T05:12,2021-05-22T18:32,47980.86,36642.6,,,3.7,3.7,0.0,0.0,8.0,,12.3,33.5,134,20.11,4.65
Cao Bang,2021-05-23,61,32.0,23.7,38.2,27.8,2021-05-23T05:12,2021-05-23T18:32,48026.68,27406.46,,,8.6,8.6,0.0,0.0,15.0,,10.1,33.5,97,16.41,3.53
Cao Bang,2021-05-24,63,28.6,22.0,31.4,25.2,2021-05-24T05:11,2021-05-24T18:33,48071.09,16526.71,,,10.6,10.6,0.0,0.0,9.0,,9.6,23.4,334,14.38,3.19
Cao Bang,2021-05-25,63,27.7,21.3,31.6,24.0,2021-05-25T05:11,2021-05-25T18:33,48114.04,29932.59,,,4.8,4.8,0.0,0.0,5.0,,9.0,25.2,169,15.4,3.21
Cao Bang,2021-05-26,63,30.3,22.7,35.2,27.0,2021-05-26T05:11,2021-05-26T18:33,48155.44,43200.0,,,11.6,11.6,0.0,0.0,19.0,,15.6,38.2,128,20.61,4.27
Cao Bang,2021-05-27,53,30.6,22.8,36.9,27.6,2021-05-27T05:11,2021-05-27T18:34,48195.25,42097.38,,,3.4,3.4,0.0,0.0,14.0,,8.3,27.4,106,20.82,4.27
Cao Bang,2021-05-28,51,31.0,23.2,37.6,27.9,2021-05-28T05:10,2021-05-28T18:34,48233.4,43200.0,,,1.3,1.3,0.0,0.0,6.0,,12.9,32.4,124,20.69,4.31
Cao Bang,2021-05-29,53,31.9,24.4,38.0,29.1,2021-05-29T05:10,2021-05-29T18:35,48270.18,37944.22,,,1.3,1.3,0.0,0.0,6.0,,11.5,31.3,131,20.61,4.45
Cao Bang,2021-05-30,65,30.2,23.8,35.8,27.9,2021-05-30T05:10,2021-05-30T18:35,48305.7,12922.85,,,15.5,15.5,0.0,0.0,13.0,,11.9,32.0,17,12.66,2.69
Cao Bang,2021-05-31,63,31.9,23.5,39.3,28.7,2021-05-31T05:10,2021-05-31T18:36,48339.94,24639.77,,,15.1,15.1,0.0,0.0,16.0,,16.2,41.4,88,15.56,3.34
Cao Bang,2021-06-01,65,33.7,24.0,40.4,29.0,2021-06-01T05:10,2021-06-01T18:36,48372.86,29933.13,,,21.9,21.9,0.0,0.0,9.0,,14.6,40.7,91,16.43,3.61
Cao Bang,2021-06-02,63,31.1,24.0,37.0,29.0,2021-06-02T05:10,2021-06-02T18:36,48404.41,15077.61,,,13.0,13.0,0.0,0.0,19.0,,12.8,36.0,99,12.03,2.61
Cao Bang,2021-06-03,63,34.0,24.0,40.2,28.6,2021-06-03T05:10,2021-06-03T18:37,48434.59,37934.04,,,20.1,20.1,0.0,0.0,9.0,,10.9,25.2,51,19.4,4.31
Cao Bang,2021-06-04,61,27.9,19.7,30.6,21.3,2021-06-04T05:10,2021-06-04T18:37,48463.35,28021.49,,,4.4,4.4,0.0,0.0,11.0,,12.5,30.2,311,16.87,3.46
Cao Bang,2021-06-05,3,29.6,19.7,34.4,22.1,2021-06-05T05:10,2021-06-05T18:38,48490.66,41366.51,,,0.0,0.0,0.0,0.0,0.0,,5.5,17.3,9,22.51,4.52
Cao Bang,2021-06-06,53,31.3,23.1,36.5,27.1,2021-06-06T05:09,2021-06-06T18:38,48516.48,43583.59,,,1.1,1.1,0.0,0.0,3.0,,11.3,31.7,107,23.18,4.77
Cao Bang,2021-06-07,51,30.7,22.7,36.6,27.3,2021-06-07T05:09,2021-06-07T18:38,48540.78,39825.78,,,0.5,0.5,0.0,0.0,5.0,,7.7,19.8,129,17.17,3.71
Cao Bang,2021-06-08,55,30.6,21.6,35.0,25.0,2021-06-08T05:09,2021-06-08T18:39,48563.54,43200.0,,,3.0,3.0,0.0,0.0,8.0,,8.5,21.6,276,19.95,4.2
Cao Bang,2021-06-09,61,30.4,23.0,36.8,27.9,2021-06-09T05:10,2021-06-09T18:39,48584.72,37352.64,,,12.7,12.7,0.0,0.0,18.0,,9.0,28.1,183,21.35,4.33
Cao Bang,2021-06-10,63,28.4,23.0,34.7,27.9,2021-06-10T05:10,2021-06-10T18:40,48604.29,29576.7,,,10.7,10.7,0.0,0.0,18.0,,6.6,25.9,231,17.02,3.43
Cao Bang,2021-06-11,63,28.9,23.0,35.2,27.9,2021-06-11T05:10,2021-06-11T18:40,48622.22,30396.72,,,11.8,11.8,0.0,0.0,20.0,,7.7,28.4,255,16.21,3.31
Cao Bang,2021-06-12,61,30.6,22.6,37.7,27.0,2021-06-12T05:10,2021-06-12T18:40,48638.48,40813.91,,,11.8,11.8,0.0,0.0,23.0,,9.7,31.0,279,20.67,4.22
Cao Bang,2021-06-13,65,29.6,23.5,36.4,28.5,2021-06-13T05:10,2021-06-13T18:41,48653.04,28292.43,,,28.5,28.5,0.0,0.0,24.0,,13.0,34.6,145,14.5,2.88
Cao Bang,2021-06-14,61,29.9,22.9,34.9,27.5,2021-06-14T05:10,2021-06-14T18:41,48665.87,39297.67,,,8.0,8.0,0.0,0.0,22.0,,12.1,31.0,131,18.51,3.82
Cao Bang,2021-06-15,61,30.8,23.6,37.0,28.7,2021-06-15T05:10,2021-06-15T18:41,48676.93,40151.07,,,10.1,10.1,0.0,0.0,19.0,,12.2,32.0,94,17.74,3.63
Cao Bang,2021-06-16,53,32.4,23.9,39.4,28.8,2021-06-16T05:10,2021-06-16T18:42,48686.21,35061.8,,,1.8,1.8,0.0,0.0,7.0,,9.2,25.9,104,19.93,4.26
Cao Bang,2021-06-17,51,33.3,24.2,40.4,29.6,2021-06-17T05:10,2021-06-17T18:42,48693.67,43200.0,,,0.7,0.7,0.0,0.0,7.0,,8.9,27.0,117,23.37,5.06
Cao Bang,2021-06-18,51,34.6,24.3,41.4,29.6,2021-06-18T05:10,2021-06-18T18:42,48699.36,43337.47,,,0.7,0.7,0.0,0.0,5.0,,10.1,27.0,115,23.53,5.27
Cao Bang,2021-06-19,3,35.0,23.8,41.9,28.4,2021-06-19T05:11,2021-06-19T18:42,48703.29,43850.01,,,0.0,0.0,0.0,0.0,0.0,,8.4,27.4,125,25.1,5.63
Cao Bang,2021-06-20,3,36.1,24.2,43.5,29.3,2021-06-20T05:11,2021-06-20T18:42,48705.49,43848.8,,,0.0,0.0,0.0,0.0,0.0,,9.4,17.3,96,26.54,5.87
Cao Bang,2021-06-21,55,33.6,25.4,40.4,31.4,2021-06-21T05:11,2021-06-21T18:43,48705.96,32245.19,,,2.8,2.8,0.0,0.0,5.0,,5.7,20.2,53,19.45,4.23
Cao Bang,2021-06-22,63,30.0,24.3,35.8,30.0,2021-06-22T05:11,2021-06-22T18:43,48704.73,19085.33,,,12.4,12.4,0.0,0.0,9.0,,7.7,19.4,252,14.02,3.03
Cao Bang,2021-06-23,63,31.2,24.2,36.9,29.7,2021-06-23T05:11,2021-06-23T18:43,48701.79,29380.07,,,15.7,15.7,0.0,0.0,13.0,,7.9,22.3,75,16.25,3.48
Cao Bang,2021-06-24,63,27.7,23.4,33.8,28.4,2021-06-24T05:12,2021-06-24T18:43,48697.17,14644.4,,,16.4,16.4,0.0,0.0,22.0,,6.9,24.1,94,10.84,2.22
Cao Bang,2021-06-25,63,28.4,22.9,34.6,27.5,2021-06-25T05:12,2021-06-25T18:43,48690.87,25278.86,,,18.9,18.9,0.0,0.0,24.0,,8.7,31.7,95,14.22,2.91
Cao Bang,2021-06-26,63,31.1,23.1,37.1,27.7,2021-06-26T05:12,2021-06-26T18:44,48682.93,34686.16,,,9.4,9.4,0.0,0.0,14.0,,13.2,33.5,114,17.13,3.61
Cao Bang,2021-06-27,51,33.8,23.4,39.4,28.4,2021-06-27T05:13,2021-06-27T18:44,48673.34,43200.0,,,0.1,0.1,0.0,0.0,1.0,,10.6,26.6,141,22.33,4.99
Cao Bang,2021-06-28,63,32.0,24.2,38.2,29.1,2021-06-28T05:13,2021-06-28T18:44,48662.13,25250.36,,,6.6,6.6,0.0,0.0,6.0,,5.9,24.1,58,15.85,3.43
Cao Bang,2021-06-29,63,29.6,24.5,35.3,30.1,2021-06-29T05:13,2021-06-29T18:44,48649.31,8188.28,,,34.5,34.5,0.0,0.0,24.0,,9.0,31.3,104,10.23,2.16
Cao Bang,2021-06-30,63,31.2,23.7,37.6,28.6,2021-06-30T05:13,2021-06-30T18:44,48634.9,22653.99,,,17.5,17.5,0.0,0.0,18.0,,8.6,31.0,90,15.38,3.21
Cao Bang,2021-07-01,61,30.8,23.3,37.4,28.6,2021-07-01T05:14,2021-07-01T18:44,48618.93,5285.31,,,6.3,6.3,0.0,0.0,12.0,,7.6,28.1,95,12.16,2.68
Cao Bang,2021-07-02,53,30.7,24.2,35.9,29.5,2021-07-02T05:14,2021-07-02T18:44,48601.39,5341.69,,,2.2,2.2,0.0,0.0,8.0,,5.4,27.7,61,11.35,2.54
Cao Bang,2021-07-03,61,30.1,24.1,36.3,29.3,2021-07-03T05:15,2021-07-03T18:44,48582.32,12093.51,,,11.1,11.1,0.0,0.0,14.0,,9.4,22.7,80,11.42,2.51
Cao Bang,2021-07-04,65,30.6,23.9,37.8,28.5,2021-07-04T05:15,2021-07-04T18:44,48561.74,14692.14,,,14.6,14.6,0.0,0.0,11.0,,8.8,28.4,82,14.81,3.08
Cao Bang,2021-07-05,63,29.5,23.3,35.7,28.5,2021-07-05T05:15,2021-07-05T18:44,48539.66,36539.2,,,9.1,9.1,0.0,0.0,18.0,,11.0,31.0,92,17.14,3.52
Cao Bang,2021-07-06,61,30.7,22.8,37.4,27.5,2021-07-06T05:16,2021-07-06T18:44,48516.1,43636.71,,,4.2,4.2,0.0,0.0,15.0,,9.0,25.9,113,21.86,4.49
Cao Bang,2021-07-07,63,30.9,23.9,39.4,28.4,2021-07-07T05:16,2021-07-07T18:44,48491.07,43238.08,,,13.2,13.2,0.0,0.0,11.0,,8.6,38.2,286,21.7,4.39
Cao Bang,2021-07-08,63,26.4,23.2,32.4,28.0,2021-07-08T05:16,2021-07-08T18:44,48464.36,14937.17,,,24.5,24.5,0.0,0.0,20.0,,13.3,35.6,136,10.02,1.99
Cao Bang,2021-07-09,51,29.6,22.8,35.3,27.7,2021-07-09T05:17,2021-07-09T18:44,48435.89,36686.02,,,3.3,3.3,0.0,0.0,19.0,,9.0,29.2,127,18.59,3.79
Cao Bang,2021-07-10,53,31.2,21.8,36.3,26.0,2021-07-10T05:17,2021-07-10T18:44,48405.73,43324.46,,,1.4,1.4,0.0,0.0,2.0,,9.7,25.2,120,21.82,4.64
Cao Bang,2021-07-11,51,31.7,22.0,36.1,26.1,2021-07-11T05:17,2021-07-11T18:44,48373.93,43509.88,,,1.6,1.6,0.0,0.0,6.0,,12.2,28.8,146,23.43,5.04
Cao Bang,2021-07-12,51,32.0,23.1,36.8,27.6,2021-07-12T05:18,2021-07-12T18:43,48340.52,43561.46,,,0.2,0.2,0.0,0.0,2.0,,14.1,34.9,143,22.45,4.93
Cao Bang,2021-07-13,55,32.0,23.6,38.5,27.8,2021-07-13T05:18,2021-07-13T18:43,48305.58,38488.87,,,2.6,2.6,0.0,0.0,10.0,,11.4,31.3,137,21.87,4.77
Cao Bang,2021-07-14,51,31.5,23.8,37.1,28.5,2021-07-14T05:19,2021-07-14T18:43,48269.16,43326.91,,,2.5,2.5,0.0,0.0,11.0,,14.2,34.6,142,21.52,4.61
Cao Bang,2021-07-15,51,31.8,23.0,36.8,27.5,2021-07-15T05:19,2021-07-15T18:43,48231.3,43237.27,,,0.8,0.8,0.0,0.0,4.0,,13.4,34.2,141,24.03,5.17
Cao Bang,2021-07-16,51,32.6,22.8,37.8,27.2,2021-07-16T05:20,2021-07-16T18:43,48192.07,43508.19,,,0.1,0.1,0.0,0.0,1.0,,8.4,20.2,129,24.42,5.26
Cao Bang,2021-07-17,51,33.6,22.5,40.7,26.8,2021-07-17T05:20,2021-07-17T18:42,48151.51,43240.45,,,0.2,0.2,0.0,0.0,2.0,,7.8,27.7,104,23.18,5.05
